GENE.NAME,KEGG,PathwayID,Pathway_info,Details
ddpX,K08641,9112,Enzyme families,01002 Peptidases [BR:ko01002]
ddpX,K08641,9168,Drug resistance,01504 Antimicrobial resistance genes [BR:ko01504]
ddpX,K08641,9107,Glycan biosynthesis and metabolism,01011 Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]
ddpX,K08641,9168,Drug resistance,01502 Vancomycin resistance [PATH:ko01502]
ddpX,K08641,9132,Signal transduction,02020 Two-component system [PATH:ko02020]
rfbB_b,K08678,9101,Carbohydrate metabolism,00520 Amino sugar and nucleotide sugar metabolism [PATH:ko00520]
PMM1210,K08679,9101,Carbohydrate metabolism,00520 Amino sugar and nucleotide sugar metabolism [PATH:ko00520]
psb27,K08902,9102,Energy metabolism,00194 Photosynthesis proteins [BR:ko00194]
psb27,K08902,9102,Energy metabolism,00195 Photosynthesis [PATH:ko00195]
psbW,K08903,9102,Energy metabolism,00195 Photosynthesis [PATH:ko00195]
psbW,K08903,9102,Energy metabolism,00194 Photosynthesis proteins [BR:ko00194]
pcbA,K08918,9102,Energy metabolism,00194 Photosynthesis proteins [BR:ko00194]
pcbA,K08921,9102,Energy metabolism,00194 Photosynthesis proteins [BR:ko00194]
hemJ,K08973,9194,Poorly characterized,99996 General function prediction only
PMM1368,K08983,9194,Poorly characterized,99996 General function prediction only
yidD,K08998,9194,Poorly characterized,99997 Function unknown
sufC,K09013,9131,Membrane transport,02000 Transporters [BR:ko02000]
sufB,K09014,9194,Poorly characterized,99996 General function prediction only
sufD,K09015,9194,Poorly characterized,99996 General function prediction only
tdcF,K09022,9191,Metabolism,99985 Amino acid metabolism
larC,K09121,9191,Metabolism,99987 Metabolism of cofactors and vitamins
PMM0384,K09384,9194,Poorly characterized,99997 Function unknown
queF,K09457,9108,Metabolism of cofactors and vitamins,00790 Folate biosynthesis [PATH:ko00790]
queF,K09457,9122,Translation,03016 Transfer RNA biogenesis [BR:ko03016]
fabF,K09458,9103,Lipid metabolism,00061 Fatty acid biosynthesis [PATH:ko00061]
fabF,K09458,9108,Metabolism of cofactors and vitamins,00780 Biotin metabolism [PATH:ko00780]
fabF,K09458,9103,Lipid metabolism,01004 Lipid biosynthesis proteins [BR:ko01004]
PMM0360,K09705,9194,Poorly characterized,99997 Function unknown
rsfS,K09710,9122,Translation,03009 Ribosome biogenesis [BR:ko03009]
PMM0020,K09747,9194,Poorly characterized,99997 Function unknown
rimP,K09748,9122,Translation,03009 Ribosome biogenesis [BR:ko03009]
rsmE,K09761,9122,Translation,03009 Ribosome biogenesis [BR:ko03009]
PMM0763,K09763,9194,Poorly characterized,99997 Function unknown
PMM0481,K09767,9193,Cellular processes and signaling,99995 Signal transduction mechanisms
sepF,K09772,9124,Replication and repair,03036 Chromosome and associated proteins [BR:ko03036]
PMM1071,K09775,9194,Poorly characterized,99997 Function unknown
PMM0574,K09780,9194,Poorly characterized,99997 Function unknown
PMM0383,K09797,9194,Poorly characterized,99997 Function unknown
PMM0589,K09800,9131,Membrane transport,02000 Transporters [BR:ko02000]
mntB,K09819,9131,Membrane transport,02000 Transporters [BR:ko02000]
crtH,K09835,9109,Metabolism of terpenoids and polyketides,00906 Carotenoid biosynthesis [PATH:ko00906]
PMM0339,K09835,9109,Metabolism of terpenoids and polyketides,00906 Carotenoid biosynthesis [PATH:ko00906]
pyrH,K09903,9104,Nucleotide metabolism,00240 Pyrimidine metabolism [PATH:ko00240]
PMM0104,K09919,9194,Poorly characterized,99997 Function unknown
PMM0190,K09928,9194,Poorly characterized,99997 Function unknown
PMM0564,K09931,9194,Poorly characterized,99997 Function unknown
PMM0075,K09942,9194,Poorly characterized,99997 Function unknown
PMM0380,K09958,9194,Poorly characterized,99997 Function unknown
PMM0875,K09966,9194,Poorly characterized,99997 Function unknown
queE,K10026,9108,Metabolism of cofactors and vitamins,00790 Folate biosynthesis [PATH:ko00790]
queE,K10026,9122,Translation,03016 Transfer RNA biogenesis [BR:ko03016]
dapL,K10206,9105,Amino acid metabolism,01007 Amino acid related enzymes [BR:ko01007]
dapL,K10206,9105,Amino acid metabolism,00300 Lysine biosynthesis [PATH:ko00300]
desA,K10255,9132,Signal transduction,02020 Two-component system [PATH:ko02020]
desB,K10255,9132,Signal transduction,02020 Two-component system [PATH:ko02020]
desA,K10255,9103,Lipid metabolism,01004 Lipid biosynthesis proteins [BR:ko01004]
desB,K10255,9103,Lipid metabolism,01004 Lipid biosynthesis proteins [BR:ko01004]
desB,K10257,9103,Lipid metabolism,01004 Lipid biosynthesis proteins [BR:ko01004]
fpg,K10563,9124,Replication and repair,03410 Base excision repair [PATH:ko03410]
fpg,K10563,9124,Replication and repair,03400 DNA repair and recombination proteins [BR:ko03400]
rpaA,K10697,9132,Signal transduction,02022 Two-component system [BR:ko02022]
rpaA,K10697,9132,Signal transduction,02020 Two-component system [PATH:ko02020]
PMM0704,K10716,9131,Membrane transport,02000 Transporters [BR:ko02000]
PMM0729,K10747,9124,Replication and repair,03400 DNA repair and recombination proteins [BR:ko03400]
lig,K10747,9124,Replication and repair,03400 DNA repair and recombination proteins [BR:ko03400]
PMM0729,K10747,9124,Replication and repair,03410 Base excision repair [PATH:ko03410]
lig,K10747,9124,Replication and repair,03410 Base excision repair [PATH:ko03410]
PMM0729,K10747,9124,Replication and repair,03420 Nucleotide excision repair [PATH:ko03420]
lig,K10747,9124,Replication and repair,03420 Nucleotide excision repair [PATH:ko03420]
PMM0729,K10747,9124,Replication and repair,03030 DNA replication [PATH:ko03030]
lig,K10747,9124,Replication and repair,03030 DNA replication [PATH:ko03030]
PMM0729,K10747,9124,Replication and repair,03032 DNA replication proteins [BR:ko03032]
lig,K10747,9124,Replication and repair,03032 DNA replication proteins [BR:ko03032]
PMM0729,K10747,9124,Replication and repair,03430 Mismatch repair [PATH:ko03430]
lig,K10747,9124,Replication and repair,03430 Mismatch repair [PATH:ko03430]
nth,K10773,9124,Replication and repair,03410 Base excision repair [PATH:ko03410]
nth,K10773,9124,Replication and repair,03400 DNA repair and recombination proteins [BR:ko03400]
ptrA,K10914,9121,Transcription,03000 Transcription factors [BR:ko03000]
ptrA,K10914,9145,Cellular community - prokaryotes,02025 Biofilm formation - Pseudomonas aeruginosa [PATH:ko02025]
ptrA,K10914,9145,Cellular community - prokaryotes,02026 Biofilm formation - Escherichia coli [PATH:ko02026]
ptrA,K10914,9145,Cellular community - prokaryotes,05111 Biofilm formation - Vibrio cholerae [PATH:ko05111]
ptrA,K10914,9132,Signal transduction,02020 Two-component system [PATH:ko02020]
ptrA,K10914,9145,Cellular community - prokaryotes,02024 Quorum sensing [PATH:ko02024]
chlP,K10960,9108,Metabolism of cofactors and vitamins,00860 Porphyrin and chlorophyll metabolism [PATH:ko00860]
chlP,K10960,9109,Metabolism of terpenoids and polyketides,00900 Terpenoid backbone biosynthesis [PATH:ko00900]
mrnC,K11145,9122,Translation,03009 Ribosome biogenesis [BR:ko03009]
purN,K11175,9108,Metabolism of cofactors and vitamins,00670 One carbon pool by folate [PATH:ko00670]
purN,K11175,9104,Nucleotide metabolism,00230 Purine metabolism [PATH:ko00230]
PMM0615,K11206,9191,Metabolism,99985 Amino acid metabolism
cefD,K11325,9191,Metabolism,99985 Amino acid metabolism
rpaB,K11329,9132,Signal transduction,02020 Two-component system [PATH:ko02020]
rpaB,K11329,9132,Signal transduction,02022 Two-component system [BR:ko02022]
PMM1229,K11381,9105,Amino acid metabolism,"00280 Valine, leucine and isoleucine degradation [PATH:ko00280]"
bfmBA,K11381,9105,Amino acid metabolism,"00280 Valine, leucine and isoleucine degradation [PATH:ko00280]"
PMM1229,K11381,9101,Carbohydrate metabolism,00640 Propanoate metabolism [PATH:ko00640]
bfmBA,K11381,9101,Carbohydrate metabolism,00640 Propanoate metabolism [PATH:ko00640]
glpX,K11532,9101,Carbohydrate metabolism,00030 Pentose phosphate pathway [PATH:ko00030]
glpX,K11532,9101,Carbohydrate metabolism,00051 Fructose and mannose metabolism [PATH:ko00051]
glpX,K11532,9101,Carbohydrate metabolism,00010 Glycolysis / Gluconeogenesis [PATH:ko00010]
glpX,K11532,9102,Energy metabolism,00710 Carbon fixation in photosynthetic organisms [PATH:ko00710]
glpX,K11532,9102,Energy metabolism,00680 Methane metabolism [PATH:ko00680]
mntC,K11601,9131,Membrane transport,02000 Transporters [BR:ko02000]
mntC,K11601,9132,Signal transduction,02020 Two-component system [PATH:ko02020]
mntC,K11601,9131,Membrane transport,02010 ABC transporters [PATH:ko02010]
mntB,K11602,9132,Signal transduction,02020 Two-component system [PATH:ko02020]
mntB,K11602,9131,Membrane transport,02010 ABC transporters [PATH:ko02010]
mntB,K11602,9131,Membrane transport,02000 Transporters [BR:ko02000]
mntA,K11603,9131,Membrane transport,02010 ABC transporters [PATH:ko02010]
mntA,K11603,9132,Signal transduction,02020 Two-component system [PATH:ko02020]
mntA,K11603,9131,Membrane transport,02000 Transporters [BR:ko02000]
sufS,K11717,9106,Metabolism of other amino acids,00450 Selenocompound metabolism [PATH:ko00450]
ycf84,K11720,9131,Membrane transport,02000 Transporters [BR:ko02000]
ycf84,K11720,9131,Membrane transport,02010 ABC transporters [PATH:ko02010]
ribD,K11752,9145,Cellular community - prokaryotes,02024 Quorum sensing [PATH:ko02024]
ribD,K11752,9108,Metabolism of cofactors and vitamins,00740 Riboflavin metabolism [PATH:ko00740]
ribF,K11753,9108,Metabolism of cofactors and vitamins,00740 Riboflavin metabolism [PATH:ko00740]
folC,K11754,9108,Metabolism of cofactors and vitamins,00790 Folate biosynthesis [PATH:ko00790]
hisIE,K11755,9105,Amino acid metabolism,00340 Histidine metabolism [PATH:ko00340]
gph,K11777,9194,Poorly characterized,99996 General function prediction only
oprB,K11891,9145,Cellular community - prokaryotes,02025 Biofilm formation - Pseudomonas aeruginosa [PATH:ko02025]
oprB,K11891,9131,Membrane transport,02044 Secretion system [BR:ko02044]
oprB,K11891,9131,Membrane transport,03070 Bacterial secretion system [PATH:ko03070]
urtA,K11959,9131,Membrane transport,02010 ABC transporters [PATH:ko02010]
urtA,K11959,9131,Membrane transport,02000 Transporters [BR:ko02000]
urtB,K11960,9131,Membrane transport,02010 ABC transporters [PATH:ko02010]
urtB,K11960,9131,Membrane transport,02000 Transporters [BR:ko02000]
urtC,K11961,9131,Membrane transport,02000 Transporters [BR:ko02000]
urtC,K11961,9131,Membrane transport,02010 ABC transporters [PATH:ko02010]
urtD,K11962,9131,Membrane transport,02000 Transporters [BR:ko02000]
urtD,K11962,9131,Membrane transport,02010 ABC transporters [PATH:ko02010]
urtE,K11963,9131,Membrane transport,02000 Transporters [BR:ko02000]
urtE,K11963,9131,Membrane transport,02010 ABC transporters [PATH:ko02010]
cumB,K11991,9122,Translation,03016 Transfer RNA biogenesis [BR:ko03016]
menI,K12073,9108,Metabolism of cofactors and vitamins,00130 Ubiquinone and other terpenoid-quinone biosynthesis [PATH:ko00130]
PMM1205,K12452,9101,Carbohydrate metabolism,00520 Amino sugar and nucleotide sugar metabolism [PATH:ko00520]
PMM1201,K12454,9101,Carbohydrate metabolism,00520 Amino sugar and nucleotide sugar metabolism [PATH:ko00520]
zam,K12573,9122,Translation,03016 Transfer RNA biogenesis [BR:ko03016]
zam,K12573,9123,"Folding, sorting and degradation",03018 RNA degradation [PATH:ko03018]
zam,K12573,9122,Translation,03019 Messenger RNA Biogenesis [BR:ko03019]
rnj,K12574,9123,"Folding, sorting and degradation",03018 RNA degradation [PATH:ko03018]
rnj,K12574,9122,Translation,03019 Messenger RNA Biogenesis [BR:ko03019]
hyaD,K13005,9107,Glycan biosynthesis and metabolism,01003 Glycosyltransferases [BR:ko01003]
hyaD,K13005,9107,Glycan biosynthesis and metabolism,01005 Lipopolysaccharide biosynthesis proteins [BR:ko01005]
coaBC,K13038,9108,Metabolism of cofactors and vitamins,00770 Pantothenate and CoA biosynthesis [PATH:ko00770]
sodX,K13280,9123,"Folding, sorting and degradation",03060 Protein export [PATH:ko03060]
sodX,K13280,9112,Enzyme families,01002 Peptidases [BR:ko01002]
lgt,K13292,9191,Metabolism,99983 Lipid metabolism
cobJ,K13541,9108,Metabolism of cofactors and vitamins,00860 Porphyrin and chlorophyll metabolism [PATH:ko00860]
hemD,K13542,9108,Metabolism of cofactors and vitamins,00860 Porphyrin and chlorophyll metabolism [PATH:ko00860]
PMM0116,K13628,9122,Translation,03016 Transfer RNA biogenesis [BR:ko03016]
wcaE,K13683,9107,Glycan biosynthesis and metabolism,01003 Glycosyltransferases [BR:ko01003]
gpgS,K13693,9107,Glycan biosynthesis and metabolism,01003 Glycosyltransferases [BR:ko01003]
gadB,K13745,9105,Amino acid metabolism,"00260 Glycine, serine and threonine metabolism [PATH:ko00260]"
crtE,K13789,9109,Metabolism of terpenoids and polyketides,01006 Prenyltransferases [BR:ko01006]
crtE,K13789,9109,Metabolism of terpenoids and polyketides,00900 Terpenoid backbone biosynthesis [PATH:ko00900]
panC/cmk,K13799,9104,Nucleotide metabolism,00240 Pyrimidine metabolism [PATH:ko00240]
panC/cmk,K13799,9108,Metabolism of cofactors and vitamins,00770 Pantothenate and CoA biosynthesis [PATH:ko00770]
panC/cmk,K13799,9106,Metabolism of other amino acids,00410 beta-Alanine metabolism [PATH:ko00410]
aarA,K14330,9191,Metabolism,99983 Lipid metabolism
adoA,K14331,9191,Metabolism,99983 Lipid metabolism
rimO,K14441,9122,Translation,03009 Ribosome biogenesis [BR:ko03009]
pipX,K14518,9191,Metabolism,99982 Energy metabolism
rbgA,K14540,9122,Translation,03009 Ribosome biogenesis [BR:ko03009]
ribA,K14652,9108,Metabolism of cofactors and vitamins,00790 Folate biosynthesis [PATH:ko00790]
ribA,K14652,9108,Metabolism of cofactors and vitamins,00740 Riboflavin metabolism [PATH:ko00740]
PMM0828,K14761,9122,Translation,03009 Ribosome biogenesis [BR:ko03009]
PMM0349,K15034,9122,Translation,03012 Translation factors [BR:ko03012]
tyrA,K15226,9105,Amino acid metabolism,"00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ko00400]"
PMM1173,K15383,9131,Membrane transport,02000 Transporters [BR:ko02000]
nrtA,K15576,9131,Membrane transport,02010 ABC transporters [PATH:ko02010]
nrtA,K15576,9131,Membrane transport,02000 Transporters [BR:ko02000]
nrtA,K15576,9102,Energy metabolism,00910 Nitrogen metabolism [PATH:ko00910]
cynB,K15577,9131,Membrane transport,02010 ABC transporters [PATH:ko02010]
cynB,K15577,9131,Membrane transport,02000 Transporters [BR:ko02000]
cynB,K15577,9102,Energy metabolism,00910 Nitrogen metabolism [PATH:ko00910]
cynD,K15578,9131,Membrane transport,02000 Transporters [BR:ko02000]
cynD,K15578,9102,Energy metabolism,00910 Nitrogen metabolism [PATH:ko00910]
cynD,K15578,9131,Membrane transport,02010 ABC transporters [PATH:ko02010]
nrtA,K15598,9131,Membrane transport,02010 ABC transporters [PATH:ko02010]
nrtA,K15598,9131,Membrane transport,02000 Transporters [BR:ko02000]
gpmI,K15633,9105,Amino acid metabolism,"00260 Glycine, serine and threonine metabolism [PATH:ko00260]"
gpmI,K15633,9101,Carbohydrate metabolism,00010 Glycolysis / Gluconeogenesis [PATH:ko00010]
gpmI,K15633,9102,Energy metabolism,00680 Methane metabolism [PATH:ko00680]
lhgO,K15736,9191,Metabolism,99981 Carbohydrate metabolism
PMM0959,K15918,9103,Lipid metabolism,00561 Glycerolipid metabolism [PATH:ko00561]
PMM0959,K15918,9105,Amino acid metabolism,"00260 Glycine, serine and threonine metabolism [PATH:ko00260]"
PMM0959,K15918,9101,Carbohydrate metabolism,00630 Glyoxylate and dicarboxylate metabolism [PATH:ko00630]
PMM1359,K15977,9191,Metabolism,99999 Others
manC,K16011,9101,Carbohydrate metabolism,00520 Amino sugar and nucleotide sugar metabolism [PATH:ko00520]
manC,K16011,9145,Cellular community - prokaryotes,02025 Biofilm formation - Pseudomonas aeruginosa [PATH:ko02025]
manC,K16011,9101,Carbohydrate metabolism,00051 Fructose and mannose metabolism [PATH:ko00051]
mscS,K16052,9131,Membrane transport,02000 Transporters [BR:ko02000]
oprB,K16091,9131,Membrane transport,02000 Transporters [BR:ko02000]
PMM1065,K16149,9101,Carbohydrate metabolism,00500 Starch and sucrose metabolism [PATH:ko00500]
wzc,K16692,9112,Enzyme families,01001 Protein kinases [BR:ko01001]
cbiQ,K16785,9131,Membrane transport,02000 Transporters [BR:ko02000]
cbiQ,K16785,9131,Membrane transport,02010 ABC transporters [PATH:ko02010]
cds-WP_011131764.1,K16786,9131,Membrane transport,02000 Transporters [BR:ko02000]
cds-WP_011131764.1,K16786,9131,Membrane transport,02010 ABC transporters [PATH:ko02010]
PMM0666,K16787,9131,Membrane transport,02000 Transporters [BR:ko02000]
PMM0666,K16787,9131,Membrane transport,02010 ABC transporters [PATH:ko02010]
cugP,K16881,9101,Carbohydrate metabolism,00051 Fructose and mannose metabolism [PATH:ko00051]
cugP,K16881,9101,Carbohydrate metabolism,00520 Amino sugar and nucleotide sugar metabolism [PATH:ko00520]
PMM1380,K17623,9112,Enzyme families,01009 Protein phosphatase and associated proteins [BR:ko01009]
nnrD,K17758,9191,Metabolism,99987 Metabolism of cofactors and vitamins
nnrD,K17759,9191,Metabolism,99987 Metabolism of cofactors and vitamins
ptoX,K17893,9191,Metabolism,99982 Energy metabolism
ubiE,K18534,9108,Metabolism of cofactors and vitamins,00130 Ubiquinone and other terpenoid-quinone biosynthesis [PATH:ko00130]
